,timestamp,meta_vault_total_supply,btc_shares,eth_shares,doge_shares,pepe_shares,meta_vault_deposits,meta_vault_withdrawals,btc_share_price,btc_idle_assets,btc_pending_withdrawals,eth_share_price,eth_idle_assets,eth_pending_withdrawals,doge_share_price,doge_idle_assets,doge_pending_withdrawals,pepe_share_price,pepe_idle_assets,pepe_pending_withdrawals,meta_vault_balance,btc_balance,eth_balance,doge_balance,pepe_balance,net_balance
0,2024-01-01 05:00:00+00:00,96508.87329803439,0.0,0.0,0.0,0.0,0.0,3491.1267019656134,0.997813314994206,0.0,431.33213857258113,0.9982428414686724,0.0,1008.0760618682216,0.9929769296441942,0.0,1468.528123738565,0.9919387679498668,0.0,473.4172617529861,96508.87329803439,0.0,0.0,0.0,0.0,96508.87329803439
1,2024-01-02 05:00:00+00:00,96508.87329803439,0.0,0.0,0.0,0.0,0.0,0.0,0.9996886843461242,817.1963466660858,0.0,1.0001899730574852,0.0,3507.485616045488,0.9943341985206462,1250.6685127570477,0.0,0.99393292247405,0.0,145.90811294954958,96508.87329803439,0.0,0.0,0.0,0.0,96508.87329803439
2,2024-01-03 05:00:00+00:00,98266.9892323095,0.0,0.0,0.0,0.0,1758.1159342751023,0.0,1.0013507086234723,0.0,1194.8547305117108,1.001149017017278,144.55386230234015,0.0,0.9941356570120112,0.0,913.3061955397204,0.9923605458350654,336.8078250013205,0.0,98266.9892323095,0.0,0.0,0.0,0.0,98266.9892323095
3,2024-01-04 05:00:00+00:00,97850.0793939449,0.0,0.0,0.0,0.0,0.0,416.9098383645887,1.0028789268054614,540.8759345215743,0.0,1.0015031335916385,0.0,515.0409509976141,0.9943682025487756,0.0,239.22919661843883,0.9926066837132166,0.0,176.15887114548212,97850.0793939449,0.0,0.0,0.0,0.0,97850.0793939449
4,2024-01-05 05:00:00+00:00,93608.23487883166,0.0,0.0,0.0,0.0,0.0,4241.844515113246,1.0036285238495908,0.0,509.0796353293405,1.0017979254266447,0.0,2031.8452180262436,0.9945227705397606,88.9995771564141,0.0,0.9927681074707032,0.0,1710.8077082220927,93608.23487883166,0.0,0.0,0.0,0.0,93608.23487883166
5,2024-01-06 05:00:00+00:00,92073.76726928126,0.0,0.0,0.0,0.0,0.0,1534.4676095503903,1.004184512305888,0.0,458.4481911516424,1.0020509556021302,0.0,528.2959499339321,0.9947515202945488,601.0086472835306,0.0,0.9918496092969552,1266.066086178011,0.0,92073.76726928126,0.0,0.0,0.0,0.0,92073.76726928126
6,2024-01-07 05:00:00+00:00,92073.76726928126,0.0,0.0,0.0,0.0,0.0,0.0,1.0051988151108922,0.0,914.0204517890004,1.0023013677168051,2227.967866049331,0.0,0.994826976691312,1186.1920023815928,0.0,0.991643614614618,11.447351934688871,0.0,92073.76726928126,0.0,0.0,0.0,0.0,92073.76726928126
7,2024-01-08 05:00:00+00:00,92073.76726928126,59387.109952505976,31875.847890721958,0.0,0.0,0.0,0.0,1.006892035102689,0.0,1627.264840633811,1.0027747406109428,0.0,686.532555035936,0.9950475163102704,1338.0593374455284,0.0,0.9897510081970732,0.0,724.5608773115766,3.637978807091713e-12,59587.85052211849,31852.810264447016,0.0,0.0,91440.66078656551
8,2024-01-09 05:00:00+00:00,96045.54117137476,59387.109952505976,31875.847890721958,0.0,0.0,3950.476427153477,0.0,1.0085618402083771,1564.0785009084898,0.0,1.0038543892061969,234.8075223307967,0.0,0.9951962266130208,0.0,1147.1440892430992,0.989909195592274,0.0,307.12429501481364,3950.4764271534805,59692.12473653198,31887.923907422508,0.0,0.0,95530.52507110797
9,2024-01-10 05:00:00+00:00,98331.55340079012,59387.109952505976,31875.847890721958,0.0,0.0,2277.130808291557,0.0,1.0104172735217274,1076.5481999803462,0.0,1.004780530686868,1480.7002430370585,0.0,0.9954176940897956,0.0,1043.984961956892,0.9892899622796,0.0,1374.6999469249108,6227.607235445037,59800.22883831197,31921.687902923888,0.0,0.0,97949.5239766809
10,2024-01-11 05:00:00+00:00,98331.55340079012,59387.109952505976,31875.847890721958,0.0,0.0,0.0,0.0,1.0112833694981669,27.099826519300198,0.0,1.0059915440926692,969.1414873389748,0.0,0.9956538385902112,0.0,1397.851548912717,0.9876082880071292,846.4162593582261,0.0,6227.607235445037,59847.82412249246,31958.371135083333,0.0,0.0,98033.80249302082
11,2024-01-12 05:00:00+00:00,100737.74218912293,59387.109952505976,31875.847890721958,0.0,0.0,2399.8713462873875,0.0,1.011504021612364,0.0,728.3401503279613,1.006935932270591,0.0,349.20761302709474,0.9958102435522264,0.0,720.46247852469,0.9868257605677024,0.0,156.98947281323012,8627.478581732425,59860.78779162476,31984.989150732108,0.0,0.0,100473.2555240893
12,2024-01-13 05:00:00+00:00,100737.74218912293,59387.109952505976,31875.847890721958,0.0,0.0,0.0,0.0,1.01193245475829,2005.1047836568343,0.0,1.0073218780755504,586.0044581652819,0.0,0.9959611563457528,430.3998077274247,0.0,0.9869889701885048,711.1852211325565,0.0,8627.478581732425,59893.13584651982,31999.292454545284,0.0,0.0,100519.90688279753
